TIMESTAMP,signal_4_Avg(1),signal_4_Avg(2),signal_4_Avg(3),signal_4_Avg(4),signal_4_Avg(5),signal_4_Avg(6),signal_4_Avg(7),signal_4_Avg(8),signal_4_Avg(9),signal_4_Avg(10),signal_4_Avg(11)
4/20/16 10:00,44.58,40.11,33.89,43.13,33.51,0.8,0.168,0.235,0.067,NAN,0.235
4/20/16 11:00,44.71,40.11,33.95,43.26,33.47,0.806,0.168,0.235,0.067,NAN,0.235
4/20/16 12:00,44.87,40.11,34.08,43.41,33.47,0.772,0.168,0.235,0.067,NAN,0.235
4/20/16 13:00,44.9,40.06,34.09,43.58,33.39,0.794,0.168,0.235,0.067,NAN,0.235
4/20/16 14:00,44.96,39.99,34.11,43.67,33.33,0.806,0.168,0.235,0.067,NAN,0.235
4/20/16 15:00,45.05,39.98,34.11,43.73,33.27,0.806,0.168,0.235,0.067,NAN,0.235
4/20/16 16:00,45.15,39.98,34.14,43.78,33.25,0.806,0.168,0.235,0.067,NAN,0.235
4/20/16 17:00,45.33,39.98,34.18,43.86,33.2,0.806,0.168,0.235,0.067,NAN,0.235
4/20/16 18:00,45.5,40.01,34.26,43.99,33.2,0.806,0.168,0.235,0.067,NAN,0.235
4/20/16 19:00,45.6,40.05,34.31,44.09,33.2,0.806,0.168,0.235,0.067,NAN,0.235
4/20/16 20:00,45.68,40.05,34.31,44.15,33.24,0.806,0.168,0.235,0.067,NAN,0.235
4/20/16 21:00,45.69,40.1,34.32,44.14,33.26,0.806,0.168,0.235,0.067,NAN,0.235
4/20/16 22:00,45.69,40.11,34.31,44.13,33.27,0.806,0.168,0.235,0.067,NAN,0.235
4/20/16 23:00,45.69,40.18,34.31,44.08,33.28,0.806,0.168,0.235,0.067,NAN,0.235
4/21/16 0:00,45.69,40.22,34.31,44.03,33.33,0.806,0.168,0.235,0.067,NAN,0.235
4/21/16 1:00,45.73,40.25,34.28,43.98,33.33,0.806,0.168,0.235,0.067,NAN,0.235
4/21/16 2:00,45.69,40.25,34.24,43.91,33.33,0.806,0.168,0.235,0.067,NAN,0.235
4/21/16 3:00,45.69,40.32,34.23,43.85,33.33,0.806,0.168,0.235,0.067,NAN,0.235
4/21/16 4:00,45.69,40.32,34.19,43.81,33.34,0.806,0.168,0.235,0.067,NAN,0.235
4/21/16 5:00,45.69,40.33,34.19,43.75,33.39,0.811,0.168,0.235,0.067,NAN,0.235
4/21/16 6:00,45.68,40.39,34.21,43.75,33.44,0.795,0.168,0.235,0.067,NAN,0.235
4/21/16 7:00,45.58,40.4,34.21,43.75,33.44,0.789,0.168,0.235,0.067,NAN,0.235
4/21/16 8:00,45.44,40.36,34.16,43.67,33.42,0.784,0.168,0.235,0.067,NAN,0.235
4/21/16 9:00,45.33,40.31,34.12,43.58,33.4,0.795,0.168,0.235,0.067,NAN,0.235
4/21/16 10:00,45.24,40.26,34.08,43.48,33.42,0.772,0.168,0.235,0.067,NAN,0.235
4/21/16 11:00,45.08,40.15,34.04,43.49,33.41,0.795,0.168,0.235,0.067,NAN,0.235
4/21/16 12:00,44.91,40.02,34.01,43.47,33.36,0.783,0.168,0.235,0.067,NAN,0.235
4/21/16 13:00,44.88,39.9,34.02,43.49,33.33,0.789,0.168,0.235,0.067,NAN,0.235
4/21/16 14:00,44.94,39.8,34.04,43.58,33.29,0.778,0.168,0.235,0.067,NAN,0.235
4/21/16 15:00,44.95,39.71,34.08,43.71,33.22,0.778,0.168,0.235,0.067,NAN,0.235
4/21/16 16:00,45,39.71,34.11,43.85,33.2,0.778,0.168,0.235,0.067,NAN,0.235
4/21/16 17:00,45.02,39.67,34.16,43.98,33.2,0.783,0.168,0.235,0.067,NAN,0.235
4/21/16 18:00,45.08,39.64,34.17,44.1,33.2,0.794,0.168,0.235,0.067,NAN,0.235
4/21/16 19:00,45.08,39.64,34.23,44.08,33.2,0.783,0.168,0.235,0.067,NAN,0.235
4/21/16 20:00,45.13,39.64,34.24,44.09,33.2,0.794,0.168,0.235,0.067,NAN,0.235
4/21/16 21:00,45.15,39.64,34.26,44.11,33.2,0.783,0.168,0.235,0.067,NAN,0.235
4/21/16 22:00,45.15,39.64,34.25,44.09,33.2,0.789,0.168,0.235,0.067,NAN,0.235
4/21/16 23:00,45.15,39.64,34.24,44.05,33.2,0.778,0.168,0.235,0.067,NAN,0.235
4/22/16 0:00,45.22,39.65,34.22,44.01,33.19,0.794,0.168,0.235,0.067,NAN,0.235
4/22/16 1:00,45.27,39.65,34.18,44.01,33.16,0.795,0.168,0.235,0.067,NAN,0.235
4/22/16 2:00,45.3,39.65,34.17,43.99,33.13,0.8,0.168,0.235,0.067,NAN,0.235
4/22/16 3:00,45.62,39.64,34.17,44.01,33.13,0.8,0.168,0.235,0.067,NAN,0.235
4/22/16 4:00,45.62,39.66,34.17,44.01,33.12,0.8,0.168,0.235,0.067,NAN,0.235
4/22/16 5:00,45.66,39.71,34.19,44.06,33.13,0.806,0.168,0.235,0.067,NAN,0.235
4/22/16 6:00,45.68,39.71,34.23,44.08,33.13,0.806,0.168,0.235,0.067,NAN,0.235
4/22/16 7:00,45.69,39.74,34.24,44.08,33.13,0.8,0.168,0.235,0.067,NAN,0.235
4/22/16 8:00,45.72,39.79,34.24,44.08,33.19,0.789,0.168,0.235,0.067,NAN,0.235
4/22/16 9:00,45.76,39.85,34.24,44.08,33.29,0.806,0.168,0.235,0.067,NAN,0.235
4/22/16 10:00,45.76,39.92,34.25,44.06,33.31,0.806,0.168,0.235,0.067,NAN,0.235
4/22/16 11:00,45.75,39.94,34.24,46.96,33.33,0.806,0.168,0.235,0.067,NAN,0.235
4/22/16 12:00,45.75,39.99,34.24,43.86,33.36,0.8,0.168,0.235,0.067,NAN,0.235
4/22/16 13:00,45.75,40.05,34.24,43.53,33.37,0.8,0.168,0.235,0.067,NAN,0.235
4/22/16 14:00,45.73,40.05,34.22,43.48,33.37,0.8,0.168,0.235,0.067,NAN,0.235
4/22/16 15:00,45.62,40.05,34.18,43.44,33.37,0.806,0.168,0.235,0.067,NAN,0.235
4/22/16 16:00,45.55,39.99,34.19,43.44,33.37,0.806,0.168,0.235,0.067,NAN,0.235
4/22/16 17:00,45.49,39.95,34.16,43.4,33.35,0.794,0.168,0.235,0.067,NAN,0.235
4/22/16 18:00,45.46,39.96,34.14,43.4,33.38,0.783,0.168,0.235,0.067,NAN,0.235
4/22/16 19:00,45.28,39.9,34.11,43.44,33.41,0.806,0.168,0.235,0.067,NAN,0.235
4/22/16 20:00,45.1,39.83,34.11,43.44,33.43,0.806,0.168,0.235,0.067,NAN,0.235
4/22/16 21:00,44.93,39.75,34.11,43.44,33.43,0.806,0.168,0.235,0.067,NAN,0.235
4/22/16 22:00,44.71,39.65,34.06,43.42,33.43,0.806,0.168,0.235,0.067,NAN,0.235
4/22/16 23:00,44.46,39.54,33.94,43.35,33.42,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 0:00,44.19,39.38,33.77,43.26,33.37,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 1:00,43.88,39.1,33.6,43.11,33.31,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 2:00,43.59,38.77,33.4,42.96,33.24,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 3:00,43.33,38.43,33.23,42.82,33.17,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 4:00,43.08,38.16,33.04,42.7,33.17,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 5:00,42.83,37.93,32.89,42.61,33.14,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 6:00,42.6,37.72,32.72,42.49,33.09,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 7:00,42.35,37.49,32.62,42.33,33.02,0.794,0.168,0.235,0.067,NAN,0.235
4/23/16 8:00,42.1,37.23,32.52,42.17,32.95,0.783,0.168,0.235,0.067,NAN,0.235
4/23/16 9:00,41.82,36.96,32.43,42.03,32.84,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 10:00,41.62,36.79,32.43,41.89,32.78,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 11:00,41.42,36.69,32.43,41.78,32.73,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 12:00,41.23,36.7,32.44,41.73,32.69,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 13:00,41.12,36.83,32.47,41.79,32.68,0.805,0.168,0.235,0.067,NAN,0.235
4/23/16 14:00,41.13,37.07,32.47,41.9,32.6,0.805,0.168,0.235,0.067,NAN,0.235
4/23/16 15:00,41.3,37.31,32.48,42.13,32.48,0.805,0.168,0.235,0.067,NAN,0.229
4/23/16 16:00,41.6,37.48,32.56,42.37,32.4,0.805,0.168,0.235,0.067,NAN,0.235
4/23/16 17:00,41.88,37.65,32.66,42.63,32.32,0.805,0.168,0.235,0.067,NAN,0.235
4/23/16 18:00,42.1,37.95,32.75,42.84,32.28,0.805,0.168,0.235,0.067,NAN,0.235
4/23/16 19:00,42.34,38.32,32.95,42.98,32.25,0.805,0.168,0.235,0.067,NAN,0.235
4/23/16 20:00,42.59,38.59,33.05,43.08,32.26,0.805,0.168,0.235,0.067,NAN,0.235
4/23/16 21:00,42.94,38.74,33.18,43.21,32.32,0.805,0.168,0.235,0.067,NAN,0.235
4/23/16 22:00,43.2,38.76,33.27,43.33,32.33,0.806,0.168,0.235,0.067,NAN,0.235
4/23/16 23:00,43.43,38.77,33.35,43.41,32.39,0.806,0.168,0.235,0.067,NAN,0.235
4/24/16 0:00,43.6,38.77,33.34,43.41,32.44,0.806,0.168,0.235,0.067,NAN,0.235
4/24/16 1:00,43.68,38.79,33.29,43.36,32.46,0.806,0.168,0.235,0.067,NAN,0.235
4/24/16 2:00,43.74,38.87,33.22,43.29,32.47,0.806,0.168,0.235,0.067,NAN,0.235
4/24/16 3:00,43.79,38.91,33.17,43.18,32.47,0.806,0.168,0.235,0.067,NAN,0.235
4/24/16 4:00,43.81,38.91,33.12,43.11,32.47,0.806,0.168,0.235,0.067,NAN,0.235
4/24/16 5:00,43.87,38.91,33.1,43.06,32.47,0.806,0.168,0.235,0.067,NAN,0.235
4/24/16 6:00,43.87,38.91,33.1,43.02,32.46,0.806,0.168,0.235,0.067,NAN,0.235
4/24/16 7:00,43.88,38.94,33.1,42.99,32.46,0.789,0.168,0.235,0.067,NAN,0.235
4/24/16 8:00,43.95,39.01,33.13,42.93,32.44,0.789,0.168,0.235,0.067,NAN,0.235
4/24/16 9:00,44.05,39.06,33.18,42.92,32.46,0.783,0.168,0.235,0.067,NAN,0.235
4/24/16 10:00,44.25,39.13,33.24,42.96,32.5,0.794,0.168,0.235,0.067,NAN,0.235
4/24/16 11:00,44.54,39.18,33.33,43.09,32.52,0.8,0.168,0.235,0.067,NAN,0.235
4/24/16 12:00,44.83,39.25,33.41,43.24,32.46,0.794,0.168,0.235,0.067,NAN,0.235
4/24/16 13:00,45.2,39.34,33.53,43.4,32.45,0.777,0.168,0.235,0.067,NAN,0.235
4/24/16 14:00,45.57,39.42,33.7,43.67,32.45,0.805,0.168,0.235,0.067,NAN,0.235
4/24/16 15:00,45.89,39.53,33.97,43.89,32.46,0.8,0.168,0.235,0.067,NAN,0.235
4/24/16 16:00,46,39.57,34.16,44.11,32.52,0.805,0.168,0.235,0.067,NAN,0.229
4/24/16 17:00,46,39.66,34.14,44.2,32.58,0.805,0.168,0.235,0.067,NAN,0.235
4/24/16 18:00,46.01,39.72,34.25,44.26,32.65,0.8,0.168,0.235,0.067,NAN,0.235
4/24/16 19:00,46.01,39.78,34.34,44.26,32.74,0.805,0.168,0.235,0.067,NAN,0.235
4/24/16 20:00,45.97,39.89,34.37,44.27,32.82,0.805,0.168,0.235,0.067,NAN,0.235
4/24/16 21:00,45.92,39.96,34.37,44.26,32.9,0.805,0.168,0.235,0.067,NAN,0.235
4/24/16 22:00,45.85,40.02,34.36,44.2,32.93,0.806,0.168,0.235,0.067,NAN,0.235
4/24/16 23:00,45.78,40.1,34.35,44.11,32.93,0.806,0.168,0.235,0.067,NAN,0.235
4/25/16 0:00,45.69,40.14,34.27,43.99,32.94,0.806,0.168,0.235,0.067,NAN,0.235
4/25/16 1:00,45.57,40.18,34.2,43.84,32.93,0.806,0.168,0.235,0.067,NAN,0.235
4/25/16 2:00,45.46,40.18,34.18,43.71,32.92,0.8,0.168,0.235,0.067,NAN,0.235
4/25/16 3:00,45.34,40.18,34.07,43.58,32.86,0.806,0.168,0.235,0.067,NAN,0.235
4/25/16 4:00,45.28,40.2,34.07,43.47,32.86,0.8,0.168,0.235,0.067,NAN,0.235
4/25/16 5:00,45.26,40.33,34.11,43.38,32.86,0.789,0.168,0.235,0.067,NAN,0.235
4/25/16 6:00,45.22,40.35,34.11,43.34,32.86,0.794,0.168,0.235,0.067,NAN,0.235
4/25/16 7:00,45.23,40.38,34.13,44.69,32.86,0.794,0.168,0.235,0.067,NAN,0.235
4/25/16 8:00,45.28,40.42,34.16,45.07,32.88,0.8,0.168,0.235,0.067,NAN,0.235
4/25/16 9:00,45.37,40.49,34.19,43.36,32.93,0.778,0.168,0.235,0.067,NAN,0.235
4/25/16 10:00,45.5,40.55,34.26,43.33,33,0.794,0.168,0.235,0.067,NAN,0.235
4/25/16 11:00,45.69,40.66,34.35,43.43,33.09,0.772,0.168,0.235,0.067,NAN,0.235
4/25/16 12:00,45.86,40.67,34.41,43.61,33.16,0.772,0.168,0.235,0.067,NAN,0.229
4/25/16 13:00,45.91,40.64,34.4,43.77,33.18,0.778,0.168,0.235,0.067,NAN,0.235
4/25/16 14:00,45.78,40.2,34.3,43.76,32.92,0.789,0.168,0.235,0.067,NAN,0.229
4/25/16 15:00,45.56,39.68,34.11,43.44,32.76,0.806,0.168,0.235,0.067,NAN,0.235
4/25/16 16:00,45.21,39.49,33.86,42.96,32.6,0.806,0.168,0.235,0.067,NAN,0.235
4/25/16 17:00,44.67,39.27,33.59,42.53,32.49,0.806,0.168,0.235,0.067,NAN,0.235
4/25/16 18:00,44.14,38.95,33.37,42.17,32.36,0.806,0.168,0.235,0.067,NAN,0.235
4/25/16 19:00,43.62,38.59,33.18,41.87,32.24,0.806,0.168,0.235,0.067,NAN,0.235
4/25/16 20:00,43.11,38.2,32.94,41.58,32.13,0.806,0.168,0.235,0.067,NAN,0.235
4/25/16 21:00,42.62,37.83,32.75,41.33,32.01,0.806,0.168,0.235,0.067,NAN,0.229
4/25/16 22:00,42.21,37.49,32.56,41.11,31.9,0.806,0.168,0.235,0.067,NAN,0.235
4/25/16 23:00,41.86,37.18,32.39,40.93,31.79,0.806,0.168,0.235,0.067,NAN,0.235
4/26/16 0:00,41.56,36.9,32.26,40.73,31.64,0.789,0.168,0.235,0.067,NAN,0.235
4/26/16 1:00,41.32,36.66,32.12,40.56,31.53,0.772,0.168,0.235,0.067,NAN,0.235
4/26/16 2:00,41.06,36.41,32.02,40.43,31.38,0.794,0.168,0.235,0.067,NAN,0.235
4/26/16 3:00,40.85,36.29,31.91,40.33,31.24,0.806,0.168,0.235,0.067,NAN,0.235
4/26/16 4:00,40.67,36.02,31.81,40.25,31.11,0.806,0.168,0.235,0.067,NAN,0.229
4/26/16 5:00,40.55,35.88,31.77,40.2,31,0.806,0.168,0.235,0.067,NAN,0.235
4/26/16 6:00,40.5,35.82,31.73,40.17,30.92,0.806,0.168,0.235,0.067,NAN,0.235
4/26/16 7:00,40.48,35.82,31.68,40.14,30.85,0.806,0.168,0.235,0.067,NAN,0.235
4/26/16 8:00,40.51,35.85,31.69,40.15,30.82,0.806,0.168,0.235,0.067,NAN,0.235
4/26/16 9:00,40.58,35.89,31.73,40.18,30.8,0.806,0.168,0.235,0.067,NAN,0.235
4/26/16 10:00,40.78,35.99,31.82,40.25,30.81,0.806,0.168,0.235,0.067,NAN,0.235
4/26/16 11:00,41.15,36.15,31.96,40.53,30.81,0.805,0.168,0.235,0.067,NAN,0.235
4/26/16 12:00,41.61,36.38,32.13,40.95,30.81,0.805,0.168,0.235,0.067,NAN,0.235
4/26/16 13:00,42.05,36.54,32.2,41.43,30.83,0.805,0.168,0.235,0.067,NAN,0.235
4/26/16 14:00,42.44,36.68,32.26,41.83,30.71,0.805,0.168,0.235,0.067,NAN,0.235
4/26/16 15:00,42.76,36.81,32.27,42.15,30.71,0.805,0.168,0.235,0.067,NAN,0.235
4/26/16 16:00,43.02,36.91,32.43,42.39,30.71,0.817,0.168,0.235,0.067,NAN,0.235
4/26/16 17:00,43.28,37.01,32.56,42.53,30.73,0.794,0.168,0.235,0.067,NAN,0.235
4/26/16 18:00,43.44,37.13,32.65,42.71,30.78,0.833,0.168,0.235,0.067,NAN,0.235
4/26/16 19:00,43.65,37.29,32.63,42.88,30.84,0.839,0.168,0.235,0.067,NAN,0.235
4/26/16 20:00,43.83,37.49,32.7,42.99,30.98,0.839,0.168,0.235,0.067,NAN,0.235
4/26/16 21:00,43.9,37.7,32.74,42.99,31.1,0.839,0.168,0.235,0.067,NAN,0.235
4/26/16 22:00,43.88,37.88,32.68,42.92,31.18,0.839,0.168,0.235,0.067,NAN,0.235
4/26/16 23:00,43.97,38.13,32.73,42.87,31.27,0.839,0.168,0.235,0.067,NAN,0.235
4/27/16 0:00,44.11,38.27,32.79,42.88,31.34,0.828,0.168,0.235,0.067,NAN,0.235
4/27/16 1:00,44.14,38.33,32.87,42.89,31.38,0.806,0.168,0.235,0.067,NAN,0.235
4/27/16 2:00,44.19,38.37,32.89,42.9,31.4,0.806,0.168,0.235,0.067,NAN,0.235
4/27/16 3:00,44.21,38.43,32.9,42.87,31.45,0.806,0.168,0.235,0.067,NAN,0.235
4/27/16 4:00,44.21,38.49,32.92,42.87,31.49,0.822,0.168,0.235,0.067,NAN,0.235
4/27/16 5:00,44.21,38.54,32.95,42.84,31.52,0.834,0.168,0.235,0.067,NAN,0.235
4/27/16 6:00,44.21,38.57,32.98,42.8,31.58,0.839,0.168,0.235,0.067,NAN,0.235
4/27/16 7:00,44.26,38.63,33.02,42.8,31.61,0.839,0.168,0.235,0.067,NAN,0.235
4/27/16 8:00,44.3,38.66,33.06,42.8,31.65,0.839,0.168,0.235,0.067,NAN,0.235
4/27/16 9:00,44.4,38.79,33.12,42.8,31.68,0.834,0.168,0.235,0.067,NAN,0.229
4/27/16 10:00,44.55,39,33.21,42.84,31.8,0.833,0.168,0.235,0.067,NAN,0.235
4/27/16 11:00,44.73,39.17,33.32,42.96,31.9,0.839,0.168,0.235,0.067,NAN,0.235
4/27/16 12:00,44.92,39.33,33.46,43.1,31.98,0.839,0.168,0.235,0.067,NAN,0.235
4/27/16 13:00,45.06,39.44,33.58,43.23,32.03,0.839,0.168,0.235,0.067,NAN,0.235
4/27/16 14:00,45.24,39.54,33.71,43.37,32.1,0.839,0.168,0.235,0.067,NAN,0.229
4/27/16 15:00,45.43,39.62,33.83,43.54,32.17,0.839,0.168,0.235,0.067,NAN,0.229
4/27/16 16:00,45.45,39.64,33.83,43.65,32.19,0.834,0.168,0.235,0.067,NAN,0.235
4/27/16 17:00,45.26,39.6,33.74,43.63,32.18,0.817,0.168,0.235,0.067,NAN,0.235
4/27/16 18:00,45.04,39.43,33.7,43.59,32.23,0.839,0.168,0.235,0.067,NAN,0.235
4/27/16 19:00,44.83,39.26,33.58,43.53,32.17,0.839,0.168,0.235,0.067,NAN,0.235
4/27/16 20:00,44.45,38.93,33.43,43.24,32.1,0.839,0.168,0.235,0.067,NAN,0.235
4/27/16 21:00,44.03,38.6,33.28,42.83,32.1,0.839,0.168,0.235,0.067,NAN,0.235
4/27/16 22:00,43.66,38.28,33.17,42.56,32.09,0.839,0.168,0.235,0.067,NAN,0.235
4/27/16 23:00,43.33,37.98,33.07,42.44,32.07,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 0:00,43.05,37.72,32.94,42.37,32.02,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 1:00,42.81,37.51,32.85,42.28,31.97,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 2:00,42.57,37.39,32.72,45.51,31.91,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 3:00,42.38,37.28,32.64,42.07,31.85,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 4:00,42.24,37.22,32.58,41.89,31.82,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 5:00,42.15,37.16,32.51,41.83,31.81,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 6:00,42.13,37.16,32.49,41.83,31.82,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 7:00,42.1,37.16,32.42,41.85,31.82,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 8:00,42,37.18,32.47,41.84,31.82,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 9:00,41.91,37.23,32.52,41.81,31.85,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 10:00,42.47,37.25,32.65,41.84,31.86,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 11:00,42.73,37.36,32.77,42.03,31.89,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 12:00,42.82,37.5,32.91,42.2,31.87,0.839,0.168,0.235,0.067,NAN,0.235
4/28/16 13:00,43.15,37.59,32.99,42.52,31.78,0.839,0.168,0.235,0.067,NAN,0.229
4/28/16 14:00,43.56,37.67,33.18,42.88,31.71,0.839,0.168,0.235,0.067,NAN,0.229
4/28/16 15:00,43.87,37.75,33.25,43.19,31.67,0.839,0.168,0.235,0.067,NAN,0.229
4/28/16 16:00,43.96,37.75,33.23,43.41,31.65,0.839,0.168,0.235,0.067,NAN,0.224
4/28/16 17:00,44.02,37.74,33.21,43.52,31.65,0.839,0.168,0.235,0.067,NAN,0.218
4/28/16 18:00,44.13,37.77,33.24,43.61,31.65,0.839,0.168,0.235,0.067,NAN,0.224
4/28/16 19:00,44.13,37.89,33.27,43.61,31.69,0.839,0.168,0.235,0.067,NAN,0.207
4/28/16 20:00,44.2,38.08,33.31,43.6,31.82,0.839,0.168,0.235,0.067,NAN,0.207
4/28/16 21:00,44.25,38.21,33.34,43.6,31.94,0.839,0.168,0.235,0.067,NAN,0.213
4/28/16 22:00,44.33,38.3,33.37,43.6,32.03,0.839,0.168,0.235,0.067,NAN,0.213
4/28/16 23:00,44.34,38.33,33.38,43.6,32.09,0.839,0.168,0.235,0.067,NAN,0.201
4/29/16 0:00,44.41,38.37,33.37,43.59,32.12,0.839,0.168,0.235,0.067,NAN,0.207
4/29/16 1:00,44.38,38.39,33.35,43.53,32.12,0.839,0.168,0.235,0.067,NAN,0.201
4/29/16 2:00,44.31,38.44,33.28,43.43,32.16,0.839,0.168,0.235,0.067,NAN,0.207
4/29/16 3:00,44.24,38.41,33.22,43.31,32.16,0.839,0.168,0.235,0.067,NAN,0.207
4/29/16 4:00,44.11,38.37,33.17,43.18,32.13,0.839,0.168,0.235,0.067,NAN,0.207
4/29/16 5:00,44.05,38.39,33.15,43.07,32.15,0.839,0.168,0.235,0.067,NAN,0.207
4/29/16 6:00,44.01,38.44,33.17,42.98,32.18,0.839,0.168,0.235,0.067,NAN,0.201
4/29/16 7:00,43.95,38.44,33.14,42.91,32.16,0.839,0.168,0.235,0.067,NAN,0.201
4/29/16 8:00,43.94,38.44,33.14,42.83,32.16,0.839,0.168,0.235,0.067,NAN,0.201
4/29/16 9:00,43.9,38.44,33.16,42.76,32.14,0.839,0.168,0.235,0.067,NAN,0.207
4/29/16 10:00,43.96,38.49,33.18,42.76,32.13,0.845,0.168,0.235,0.067,NAN,0.229
4/29/16 11:00,44.05,38.56,33.25,42.86,32.2,0.839,0.168,0.235,0.067,NAN,0.224
4/29/16 12:00,44.07,38.66,33.31,42.94,32.26,0.839,0.168,0.235,0.067,NAN,0.229
4/29/16 13:00,44.02,38.68,33.28,42.96,32.28,0.845,0.168,0.235,0.067,NAN,0.229
4/29/16 14:00,43.84,38.55,33.23,42.91,32.23,0.839,0.168,0.235,0.067,NAN,0.235
4/29/16 15:00,43.56,38.47,33.18,42.75,32.24,0.839,0.168,0.235,0.067,NAN,0.235
4/29/16 16:00,43.3,38.48,33.08,42.58,32.31,0.839,0.168,0.235,0.067,NAN,0.235
4/29/16 17:00,43.14,38.51,33.09,42.45,32.39,0.839,0.168,0.235,0.067,NAN,0.235
4/29/16 18:00,43.03,38.45,33.07,42.35,32.38,0.839,0.168,0.235,0.067,NAN,0.235
