TIMESTAMP,signal_4_Avg(1),signal_4_Avg(2),signal_4_Avg(3),signal_4_Avg(4),signal_4_Avg(5),signal_4_Avg(6),signal_4_Avg(7),signal_4_Avg(8),signal_4_Avg(9),signal_4_Avg(10),signal_4_Avg(11)
4/29/16 19:00,42.88,38.37,32.96,42.36,32.34,0.839,0.168,0.235,0.067,NAN,0.229
4/29/16 20:00,42.95,38.24,33.08,42.39,32.3,0.839,0.168,0.235,0.067,NAN,0.235
4/29/16 21:00,43.05,38.06,33.16,42.5,32.27,0.839,0.168,0.235,0.067,NAN,0.235
4/29/16 22:00,43.26,37.89,33.19,42.65,32.23,0.839,0.168,0.235,0.067,NAN,0.235
4/29/16 23:00,43.43,37.75,33.13,42.86,32.23,0.839,0.168,0.235,0.067,NAN,0.235
4/30/16 0:00,43.48,37.56,33.12,42.99,32.2,0.839,0.168,0.235,0.067,NAN,0.235
4/30/16 1:00,43.54,37.44,33.06,43.06,32.15,0.839,0.168,0.235,0.067,NAN,0.229
4/30/16 2:00,43.61,37.33,33.03,43.11,32.12,0.839,0.168,0.235,0.067,NAN,0.235
4/30/16 3:00,43.61,37.23,32.97,43.14,32.12,0.839,0.168,0.235,0.067,NAN,0.229
4/30/16 4:00,43.58,37.23,32.96,43.11,32.13,0.839,0.168,0.235,0.067,NAN,0.229
4/30/16 5:00,43.54,37.23,32.96,43.03,32.16,0.845,0.168,0.235,0.067,NAN,0.224
4/30/16 6:00,43.46,37.24,32.94,42.97,32.15,0.85,0.168,0.235,0.067,NAN,0.235
4/30/16 7:00,43.33,37.34,32.98,42.89,32.16,0.856,0.168,0.235,0.067,NAN,0.229
4/30/16 8:00,43.17,37.44,32.96,42.72,32.16,0.85,0.168,0.235,0.067,NAN,0.235
4/30/16 9:00,42.98,37.48,32.92,42.56,32.16,0.862,0.168,0.235,0.067,NAN,0.229
4/30/16 10:00,42.81,37.68,32.96,42.43,32.21,0.856,0.168,0.235,0.067,NAN,0.229
4/30/16 11:00,42.65,37.84,32.98,42.29,32.19,0.862,0.168,0.235,0.067,NAN,0.235
4/30/16 12:00,42.6,37.97,32.98,42.27,32.22,0.862,0.168,0.235,0.067,NAN,0.235
4/30/16 13:00,42.64,37.97,33.03,42.3,32.21,0.873,0.168,0.235,0.067,NAN,0.235
4/30/16 14:00,42.83,37.85,33.06,42.39,32.16,0.873,0.168,0.235,0.067,NAN,0.229
4/30/16 15:00,43.1,37.75,33.09,42.54,32.09,0.873,0.168,0.235,0.067,NAN,0.235
4/30/16 16:00,43.34,37.67,33.09,42.74,32.02,0.873,0.168,0.235,0.067,NAN,0.235
4/30/16 17:00,43.49,37.63,33.04,42.95,31.99,0.873,0.168,0.235,0.067,NAN,0.224
4/30/16 18:00,43.54,37.63,33,43.09,31.99,0.873,0.168,0.235,0.067,NAN,0.218
4/30/16 19:00,43.62,37.56,32.93,47.01,31.97,0.862,0.168,0.235,0.067,NAN,0.207
4/30/16 20:00,43.73,37.53,32.94,43.27,31.99,0.873,0.168,0.235,0.067,NAN,0.218
4/30/16 21:00,43.98,37.51,32.96,43.36,32.02,0.873,0.168,0.235,0.067,NAN,0.213
4/30/16 22:00,44.2,37.56,32.92,43.55,32.07,0.873,0.168,0.235,0.067,NAN,0.218
4/30/16 23:00,44.28,37.55,32.97,43.66,32.13,0.873,0.168,0.235,0.067,NAN,0.229
5/1/16 0:00,44.23,37.61,32.95,43.66,32.11,0.873,0.168,0.235,0.067,NAN,0.218
5/1/16 1:00,44.12,37.74,32.89,43.54,32.07,0.873,0.168,0.235,0.067,NAN,0.229
5/1/16 2:00,44.05,37.78,32.83,43.34,32.05,0.873,0.168,0.235,0.067,NAN,0.224
5/1/16 3:00,43.98,37.73,32.81,43.18,32,0.873,0.168,0.235,0.067,NAN,0.213
5/1/16 4:00,43.88,37.7,32.77,43.04,31.94,0.873,0.168,0.235,0.067,NAN,0.201
5/1/16 5:00,43.82,37.7,32.74,42.9,31.93,0.873,0.168,0.235,0.067,NAN,0.207
5/1/16 6:00,43.81,37.72,32.74,42.8,31.93,0.873,0.168,0.235,0.067,NAN,0.207
5/1/16 7:00,43.81,37.8,32.76,42.75,31.92,0.873,0.168,0.235,0.067,NAN,0.213
5/1/16 8:00,43.81,37.88,32.73,42.68,31.92,0.873,0.168,0.235,0.067,NAN,0.207
5/1/16 9:00,43.87,38,32.78,42.64,31.95,0.873,0.168,0.235,0.067,NAN,0.207
5/1/16 10:00,43.94,38.12,32.83,42.6,32.05,0.873,0.168,0.235,0.067,NAN,0.207
5/1/16 11:00,43.96,38.21,32.93,42.6,32.13,0.873,0.168,0.235,0.067,NAN,0.218
5/1/16 12:00,43.93,38.27,33.03,42.6,32.13,0.85,0.168,0.235,0.067,NAN,0.201
5/1/16 13:00,43.81,38.3,33.04,42.66,32.16,0.884,0.168,0.235,0.067,NAN,0.207
5/1/16 14:00,43.71,38.27,32.95,42.71,32.17,0.873,0.168,0.235,0.067,NAN,0.213
5/1/16 15:00,43.64,38.16,32.96,42.73,32.18,0.895,0.168,0.235,0.067,NAN,0.218
5/1/16 16:00,43.53,38.02,32.82,42.75,32.16,0.895,0.168,0.235,0.067,NAN,0.213
5/1/16 17:00,43.38,37.83,32.66,42.74,32.1,0.895,0.168,0.235,0.067,NAN,0.213
5/1/16 18:00,43.16,37.65,32.48,42.75,32.07,0.89,0.168,0.235,0.067,NAN,0.207
5/1/16 19:00,42.92,37.51,32.39,42.7,32.03,0.89,0.168,0.235,0.067,NAN,0.201
5/1/16 20:00,42.63,37.49,32.38,42.51,31.98,0.901,0.168,0.235,0.067,NAN,0.207
5/1/16 21:00,42.34,37.41,32.34,42.22,31.97,0.901,0.168,0.235,0.067,NAN,0.213
5/1/16 22:00,42.09,37.26,32.28,41.97,31.92,0.901,0.168,0.235,0.067,NAN,0.207
5/1/16 23:00,41.91,37.07,32.19,41.8,31.86,0.907,0.168,0.235,0.067,NAN,0.207
5/2/16 0:00,41.78,36.87,32.2,41.82,31.81,0.907,0.168,0.235,0.067,NAN,0.207
5/2/16 1:00,41.72,36.66,32.19,41.91,31.75,0.907,0.168,0.235,0.067,NAN,0.207
5/2/16 2:00,41.67,36.43,32.13,41.96,31.68,0.907,0.168,0.235,0.067,NAN,0.201
5/2/16 3:00,41.67,36.26,32.06,41.93,31.63,0.907,0.168,0.235,0.067,NAN,0.201
5/2/16 4:00,41.67,36.25,31.91,41.78,31.63,0.907,0.168,0.235,0.067,NAN,0.201
5/2/16 5:00,41.75,36.41,31.82,41.58,31.65,0.907,0.168,0.235,0.067,NAN,0.201
5/2/16 6:00,41.88,36.59,31.79,41.42,31.73,0.907,0.168,0.235,0.067,NAN,0.207
5/2/16 7:00,41.98,36.69,31.8,41.34,31.76,0.907,0.168,0.235,0.067,NAN,0.201
5/2/16 8:00,42.06,36.67,31.83,41.3,31.76,0.906,0.168,0.235,0.067,NAN,0.201
5/2/16 9:00,42.12,36.63,31.93,41.31,31.75,0.906,0.168,0.235,0.067,NAN,0.201
5/2/16 10:00,42.26,36.71,32,41.31,31.72,0.895,0.168,0.235,0.067,NAN,0.201
5/2/16 11:00,42.42,36.91,32.08,41.36,31.73,0.85,0.168,0.235,0.067,NAN,0.201
5/2/16 12:00,42.4,37.09,32.13,41.45,31.75,0.906,0.168,0.235,0.067,NAN,0.201
5/2/16 13:00,42.46,37.23,32.3,41.52,31.74,0.906,0.168,0.235,0.067,NAN,0.201
5/2/16 14:00,42.5,37.33,32.48,41.64,31.75,0.906,0.168,0.235,0.067,NAN,0.207
5/2/16 15:00,42.64,37.46,32.58,41.81,31.75,0.906,0.168,0.235,0.067,NAN,0.201
5/2/16 16:00,42.83,37.57,32.61,42.04,31.82,0.906,0.168,0.235,0.067,NAN,0.201
5/2/16 17:00,43,37.67,32.72,42.22,31.83,0.895,0.168,0.235,0.067,NAN,0.201
5/2/16 18:00,43.18,37.78,32.81,42.39,31.9,0.878,0.168,0.235,0.067,NAN,0.201
5/2/16 19:00,43.34,37.76,32.86,42.56,31.89,0.906,0.168,0.235,0.067,NAN,0.201
5/2/16 20:00,43.53,37.71,32.91,42.76,31.89,0.906,0.168,0.235,0.067,NAN,0.201
5/2/16 21:00,43.61,37.6,32.83,42.9,31.89,0.906,0.168,0.235,0.067,NAN,0.201
5/2/16 22:00,43.61,37.47,32.86,42.97,31.89,0.906,0.168,0.235,0.067,NAN,0.201
5/2/16 23:00,43.51,37.32,32.85,42.95,31.88,0.907,0.168,0.235,0.067,NAN,0.201
5/3/16 0:00,43.33,37.17,32.78,42.84,31.85,0.907,0.168,0.235,0.067,NAN,0.201
5/3/16 1:00,43.13,37,32.69,42.66,31.8,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 2:00,42.96,36.93,32.63,42.49,31.76,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 3:00,42.82,36.8,32.57,42.33,31.74,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 4:00,42.73,36.75,32.52,42.21,31.7,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 5:00,42.66,36.68,32.47,42.11,31.69,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 6:00,42.57,36.69,32.39,42.02,31.67,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 7:00,42.64,36.92,32.35,41.93,31.72,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 8:00,42.77,37,32.34,41.98,31.76,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 9:00,42.87,37.07,32.43,42.06,31.75,0.895,0.168,0.235,0.067,NAN,0.201
5/3/16 10:00,43.03,37.24,32.58,48.94,31.81,0.895,0.168,0.235,0.067,NAN,0.201
5/3/16 11:00,43.2,37.38,32.7,43.87,31.79,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 12:00,43.44,37.57,32.85,42.88,31.81,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 13:00,43.7,37.79,32.98,42.88,31.93,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 14:00,43.93,38.02,33.08,43.01,31.97,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 15:00,44.06,38.19,33.17,43.1,32.02,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 16:00,44.17,38.29,33.12,43.19,32.02,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 17:00,44.25,38.24,33.23,43.23,32.02,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 18:00,44.51,38.24,33.27,43.36,32.06,0.89,0.168,0.235,0.067,NAN,0.201
5/3/16 19:00,44.55,38.17,33.33,43.51,32.09,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 20:00,44.53,38.03,33.37,43.59,32.09,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 21:00,44.43,37.86,33.37,43.62,32.09,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 22:00,44.31,37.69,33.35,43.62,32.09,0.906,0.168,0.235,0.067,NAN,0.201
5/3/16 23:00,44.2,37.53,33.35,43.59,32.09,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 0:00,44.06,37.37,33.36,43.54,32.1,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 1:00,44.09,37.3,33.31,43.49,32.09,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 2:00,44.28,37.4,33.39,43.62,32.16,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 3:00,44.44,37.53,33.51,43.82,32.25,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 4:00,44.56,37.57,33.6,44.02,32.3,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 5:00,44.81,37.57,33.66,44.14,32.36,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 6:00,44.87,37.52,33.71,44.23,32.4,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 7:00,44.78,37.38,33.7,44.21,32.43,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 8:00,44.65,37.27,33.66,44.13,32.43,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 9:00,44.55,37.22,33.6,43.99,32.41,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 10:00,44.56,37.28,33.46,43.87,32.41,0.895,0.168,0.235,0.067,NAN,0.201
5/4/16 11:00,44.54,37.42,33.34,43.84,32.39,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 12:00,44.54,37.62,33.39,43.8,32.34,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 13:00,44.53,37.85,33.42,43.75,32.28,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 14:00,44.53,38.06,33.39,43.72,32.25,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 15:00,44.53,38.29,33.29,43.69,32.2,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 16:00,44.58,38.48,33.09,43.7,32.15,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 17:00,44.7,38.75,33.04,43.75,32.13,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 18:00,44.75,38.95,33.06,43.86,32.12,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 19:00,44.85,39.12,33.1,43.9,32.17,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 20:00,44.91,39.27,33.1,43.93,32.19,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 21:00,45.03,39.27,33.11,43.95,32.23,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 22:00,45.14,39.21,33.18,44,32.26,0.906,0.168,0.235,0.067,NAN,0.201
5/4/16 23:00,45.16,39.15,33.23,44.02,32.28,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 0:00,45.17,39.06,33.26,44.04,32.29,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 1:00,45.16,39,33.34,44.06,32.35,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 2:00,45.03,38.88,33.45,44.01,32.36,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 3:00,44.86,38.77,33.43,43.95,32.35,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 4:00,44.74,38.62,33.42,43.88,32.34,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 5:00,44.55,38.43,33.39,43.82,32.32,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 6:00,44.35,38.24,33.34,43.73,32.29,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 7:00,44.21,38.09,33.3,43.64,32.29,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 8:00,44.14,37.98,33.27,43.58,32.29,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 9:00,44.13,37.91,33.27,43.52,32.3,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 10:00,44.2,37.9,33.32,43.51,32.32,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 11:00,44.36,37.97,33.21,43.62,32.33,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 12:00,44.53,38.04,33.14,43.77,32.35,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 13:00,44.61,38.09,33.3,43.89,32.33,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 14:00,44.76,38.2,33.2,43.97,32.32,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 15:00,44.9,38.32,33.15,44.04,32.32,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 16:00,44.98,38.44,32.98,44.1,32.36,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 17:00,45.01,38.53,33.08,44.14,32.35,0.906,0.168,0.235,0.067,NAN,0.201
5/5/16 18:00,45.06,38.61,33.1,44.21,32.39,0.912,0.168,0.235,0.067,NAN,0.201
5/5/16 19:00,45.23,38.68,33.14,44.26,32.48,0.906,0.168,0.235,0.067,102,0.201
5/5/16 20:00,45.45,38.8,33.36,44.35,32.62,0.906,0.168,0.235,0.067,101.6,0.201
5/5/16 21:00,45.55,38.88,33.57,44.47,32.76,0.918,0.168,0.235,0.067,99.4,0.201
5/5/16 22:00,45.53,38.79,33.75,44.54,32.82,0.934,0.168,0.235,0.067,96.8,0.201
5/5/16 23:00,45.43,38.67,33.78,44.54,32.86,0.962,0.168,0.235,0.067,86.2,0.201
5/6/16 0:00,45.23,38.58,33.74,44.5,32.86,0.918,0.168,0.235,0.067,85.5,0.201
5/6/16 1:00,44.98,38.5,33.46,44.33,32.82,0.906,0.168,0.235,0.067,84.2,0.201
5/6/16 2:00,44.72,38.5,33.23,44.14,32.78,0.906,0.168,0.235,0.067,82.9,0.201
5/6/16 3:00,44.48,38.56,33.12,43.92,32.71,0.906,0.168,0.235,0.067,81.9,0.201
5/6/16 4:00,44.29,38.51,33.1,43.74,32.63,0.906,0.168,0.235,0.067,80.9,0.201
5/6/16 5:00,44.15,38.56,33.1,43.6,32.57,0.906,0.168,0.235,0.067,79.33,0.201
5/6/16 6:00,44.07,38.66,33.1,43.5,32.53,0.906,0.168,0.235,0.067,77.94,0.201
5/6/16 7:00,44.01,38.75,33.13,43.42,32.48,0.906,0.168,0.235,0.067,76.69,0.201
5/6/16 8:00,44,38.8,33.17,43.36,32.45,0.906,0.168,0.235,0.067,74.86,0.201
5/6/16 9:00,44,38.82,33.23,43.33,32.37,0.906,0.168,0.235,0.067,72.65,0.201
5/6/16 10:00,44.1,38.92,33.34,43.35,32.36,0.906,0.168,0.235,0.067,70.95,0.201
5/6/16 11:00,44.18,39.03,33.44,43.45,32.32,0.923,0.168,0.235,0.067,70.17,0.201
5/6/16 12:00,44.33,39.12,33.55,43.53,32.27,0.917,0.168,0.235,0.067,67.95,0.201
5/6/16 13:00,44.46,39.22,33.64,43.62,32.24,0.934,0.168,0.235,0.067,65.86,0.201
5/6/16 14:00,44.59,39.29,33.52,43.71,32.24,0.917,0.168,0.235,0.067,64.93,0.201
5/6/16 15:00,44.68,39.36,33.43,43.78,32.19,0.928,0.168,0.235,0.067,65.85,0.201
5/6/16 16:00,44.81,39.41,33.5,43.86,32.18,0.934,0.168,0.235,0.067,65.97,0.201
5/6/16 17:00,44.99,39.47,33.54,43.94,32.18,0.906,0.168,0.235,0.067,66.92,0.201
5/6/16 18:00,45.13,39.57,33.68,46.54,32.19,0.912,0.168,0.235,0.067,67.82,0.201
5/6/16 19:00,45.14,39.63,33.77,44.65,32.22,0.94,0.168,0.235,0.067,68.44,0.201
5/6/16 20:00,45.25,39.64,33.81,44.26,32.27,0.94,0.168,0.235,0.067,68.95,0.201
5/6/16 21:00,45.41,39.64,33.87,44.25,32.34,0.94,0.168,0.235,0.067,68.65,0.201
5/6/16 22:00,45.61,39.7,33.95,44.3,32.45,0.94,0.168,0.235,0.067,68.62,0.201
5/6/16 23:00,45.73,39.7,34.05,44.42,32.59,0.934,0.168,0.235,0.067,68,0.201
5/7/16 0:00,45.76,39.7,34.1,44.49,32.66,0.94,0.168,0.235,0.067,67.81,0.201
5/7/16 1:00,45.85,39.7,34.1,44.52,32.73,0.94,0.168,0.235,0.067,67.95,0.201
5/7/16 2:00,45.95,39.75,34.15,44.58,32.81,0.923,0.168,0.235,0.067,67.84,0.201
5/7/16 3:00,45.84,39.76,34.16,44.62,32.86,0.94,0.168,0.235,0.067,67.46,0.201
5/7/16 4:00,45.64,39.7,34.08,44.55,32.82,0.94,0.168,0.235,0.067,67.48,0.201
5/7/16 5:00,45.4,39.69,34,44.4,32.78,0.934,0.168,0.235,0.067,67.33,0.201
5/7/16 6:00,45.19,39.67,33.94,44.22,32.72,0.929,0.168,0.235,0.067,67.31,0.201
5/7/16 7:00,45.15,39.65,33.89,44.08,32.72,0.929,0.168,0.235,0.067,67.34,0.201
5/7/16 8:00,45.45,39.72,33.91,44.16,32.77,0.94,0.168,0.235,0.067,66.81,0.201
5/7/16 9:00,46,39.86,34.04,44.41,32.94,0.94,0.168,0.235,0.067,66.05,0.201
5/7/16 10:00,46.41,40.35,34.19,44.66,33.11,0.934,0.168,0.235,0.067,63.71,0.201
5/7/16 11:00,46.68,40.52,34.33,44.91,33.3,0.917,0.168,0.235,0.067,63.57,0.201
5/7/16 12:00,46.78,40.4,34.41,45.08,33.42,0.94,0.168,0.235,0.067,63.08,0.201
5/7/16 13:00,46.92,40.54,34.5,45.17,33.56,0.94,0.168,0.235,0.067,62.56,0.201
5/7/16 14:00,46.91,40.64,34.58,45.19,33.64,0.939,0.168,0.235,0.067,61.81,0.201
5/7/16 15:00,46.9,40.73,34.6,45.18,33.68,0.912,0.168,0.235,0.067,62.88,0.201
5/7/16 16:00,46.83,40.83,34.66,45.18,33.7,0.906,0.168,0.235,0.067,63.2,0.201
5/7/16 17:00,46.64,40.81,34.61,45.09,33.64,0.906,0.168,0.235,0.067,63.19,0.201
5/7/16 18:00,46.51,40.82,34.58,45.01,33.59,0.928,0.168,0.235,0.067,64.71,0.201
5/7/16 19:00,46.41,40.84,34.57,44.94,33.55,0.94,0.168,0.235,0.067,65.99,0.201
5/7/16 20:00,46.35,40.84,34.56,44.93,33.53,0.94,0.168,0.235,0.067,66.79,0.201
5/7/16 21:00,46.31,40.85,34.54,44.88,33.5,0.94,0.168,0.235,0.067,67.24,0.201
5/7/16 22:00,46.28,40.88,34.44,44.85,33.51,0.94,0.168,0.235,0.067,67.89,0.201
5/7/16 23:00,46.23,40.91,34.37,44.82,33.53,0.94,0.168,0.235,0.067,68.66,0.201
5/8/16 0:00,46.17,40.93,34.35,44.76,33.53,0.94,0.168,0.235,0.067,68.7,0.201
5/8/16 1:00,46.1,40.98,34.34,44.68,33.53,0.94,0.168,0.235,0.067,69.15,0.201
5/8/16 2:00,46.05,40.99,34.34,44.63,33.53,0.94,0.168,0.235,0.067,70.43,0.201
5/8/16 3:00,45.97,40.99,34.31,44.52,33.53,0.94,0.168,0.235,0.067,70.76,0.201
5/8/16 4:00,45.89,41,34.28,44.42,33.52,0.94,0.168,0.235,0.067,70.67,0.201
5/8/16 5:00,45.93,41.08,34.33,44.41,33.54,0.94,0.168,0.235,0.067,70.53,0.201
5/8/16 6:00,46.02,41.16,34.39,44.46,33.59,0.94,0.168,0.235,0.067,70.52,0.201
5/8/16 7:00,46.09,41.19,34.41,44.52,33.61,0.94,0.168,0.235,0.067,71.39,0.201
5/8/16 8:00,46.03,41.13,34.39,44.51,33.6,0.94,0.168,0.235,0.067,73.76,0.201
5/8/16 9:00,45.92,41.06,34.19,44.44,33.59,0.94,0.168,0.235,0.067,73.04,0.201
5/8/16 10:00,45.79,41.05,34.11,44.35,33.65,0.94,0.168,0.235,0.067,71.64,0.201
5/8/16 11:00,45.69,40.97,34.08,44.28,33.72,0.94,0.168,0.235,0.067,70.45,0.201
5/8/16 12:00,45.58,40.84,33.99,44.22,33.72,0.94,0.168,0.235,0.067,69.71,0.201
5/8/16 13:00,45.53,40.69,33.95,44.21,33.66,0.94,0.168,0.235,0.067,68.97,0.201
5/8/16 14:00,45.45,40.51,33.88,44.21,33.59,0.945,0.168,0.235,0.067,68.72,0.201
5/8/16 15:00,45.33,40.33,33.81,44.22,33.5,0.973,0.168,0.235,0.067,67.9,0.201
5/8/16 16:00,45.34,40.22,33.83,44.26,33.46,0.968,0.168,0.235,0.067,67.24,0.201
5/8/16 17:00,45.38,40.17,33.77,44.27,33.46,0.957,0.168,0.235,0.067,67.34,0.201
5/8/16 18:00,45.41,40.12,33.78,44.31,33.46,0.945,0.168,0.235,0.067,67.6,0.201
5/8/16 19:00,45.41,40.11,33.8,44.33,33.43,0.94,0.168,0.235,0.067,67.87,0.201
5/8/16 20:00,45.42,40.14,33.83,44.36,33.43,0.94,0.168,0.235,0.067,68.78,0.201
5/8/16 21:00,45.4,40.18,33.83,44.37,33.44,0.94,0.168,0.235,0.067,70.51,0.201
5/8/16 22:00,45.29,40.18,33.82,44.31,33.43,0.94,0.168,0.235,0.067,71.01,0.201
5/8/16 23:00,45.19,40.18,33.79,44.21,33.4,0.94,0.168,0.235,0.067,70.34,0.201
5/9/16 0:00,45.16,40.2,33.84,44.11,33.39,0.94,0.168,0.235,0.067,69.81,0.201
5/9/16 1:00,45.24,40.25,33.87,44.05,33.37,0.94,0.168,0.235,0.067,69.41,0.201
5/9/16 2:00,45.34,40.25,33.91,44.07,33.37,0.94,0.168,0.235,0.067,69.53,0.201
5/9/16 3:00,45.31,40.21,33.89,44.09,33.37,0.94,0.168,0.235,0.067,70.18,0.201
5/9/16 4:00,45.16,40.15,33.81,44.07,33.37,0.94,0.168,0.235,0.067,70.73,0.201
5/9/16 5:00,45.01,40.08,33.74,44.01,33.37,0.94,0.168,0.235,0.067,70.98,0.201
